Total Words are: 8967
----------------------------------------------
Word            	Freq.	Probability
final           	5	0.0005576001
1962            	5	0.0005576001
queen           	5	0.0005576001
containing      	5	0.0005576001
complex         	5	0.0005576001
greatest        	5	0.0005576001
casting         	5	0.0005576001
jennifer        	5	0.0005576001
tim             	5	0.0005576001
setting         	5	0.0005576001
focus           	5	0.0005576001
says            	5	0.0005576001
navigation      	5	0.0005576001
figure          	5	0.0005576001
succeeded       	5	0.0005576001
words           	5	0.0005576001
87              	5	0.0005576001
begun           	5	0.0005576001
place           	5	0.0005576001
origin          	5	0.0005576001
prosperity      	5	0.0005576001
outside         	5	0.0005576001
1987            	5	0.0005576001
regime          	5	0.0005576001
changing        	5	0.0005576001
without         	5	0.0005576001
actress         	5	0.0005576001
violent         	5	0.0005576001
includes        	5	0.0005576001
program         	5	0.0005576001
influenced      	5	0.0005576001
level           	5	0.0005576001
chagatai        	5	0.0005576001
arc             	5	0.0005576001
know            	5	0.0005576001
questions       	5	0.0005576001
innovation      	5	0.0005576001
associated      	5	0.0005576001
vice            	5	0.0005576001
narrative       	5	0.0005576001
gana            	5	0.0005576001
notes           	5	0.0005576001
noted           	5	0.0005576001
135             	5	0.0005576001
material        	5	0.0005576001
feast           	5	0.0005576001
accent          	5	0.0005576001
sea             	5	0.0005576001
exclusive       	5	0.0005576001
excessive       	5	0.0005576001
sky             	5	0.0005576001
community       	5	0.0005576001
117             	5	0.0005576001
112             	5	0.0005576001
14th            	5	0.0005576001
birthday        	5	0.0005576001
below           	5	0.0005576001
273             	4	0.0004460801
274             	4	0.0004460801
277             	4	0.0004460801
witzel          	4	0.0004460801
karanth         	4	0.0004460801
want            	4	0.0004460801
fictional       	4	0.0004460801
democratic      	4	0.0004460801
financial       	4	0.0004460801
impossible      	4	0.0004460801
spinning        	4	0.0004460801
miller          	4	0.0004460801
collapse        	4	0.0004460801
responsible     	4	0.0004460801
saying          	4	0.0004460801
roller          	4	0.0004460801
active          	4	0.0004460801
257             	4	0.0004460801
255             	4	0.0004460801
biotech         	4	0.0004460801
feet            	4	0.0004460801
151             	4	0.0004460801
glacier         	4	0.0004460801
muslims         	4	0.0004460801
push            	4	0.0004460801
temple          	4	0.0004460801
geography       	4	0.0004460801
238             	4	0.0004460801
235             	4	0.0004460801
231             	4	0.0004460801
232             	4	0.0004460801
sectors         	4	0.0004460801
indigenous      	4	0.0004460801
quarter         	4	0.0004460801
poems           	4	0.0004460801
open            	4	0.0004460801
illness         	4	0.0004460801
allen           	4	0.0004460801
saw             	4	0.0004460801
walking         	4	0.0004460801
morocco         	4	0.0004460801
dunleavy        	4	0.0004460801
expression      	4	0.0004460801
combined        	4	0.0004460801
213             	4	0.0004460801
210             	4	0.0004460801
kerala          	4	0.0004460801
dara            	4	0.0004460801
thailand        	4	0.0004460801
futile          	4	0.0004460801
skins           	4	0.0004460801
drafts          	4	0.0004460801
mass            	4	0.0004460801
jawaharlal      	4	0.0004460801
syncretic       	4	0.0004460801
harry           	4	0.0004460801
194             	4	0.0004460801
investment      	4	0.0004460801
hours           	4	0.0004460801
marriages       	4	0.0004460801
dress           	4	0.0004460801
soundtrack      	4	0.0004460801
roots           	4	0.0004460801
entire          	4	0.0004460801
really          	4	0.0004460801
castle          	4	0.0004460801
arose           	4	0.0004460801
hyderabad       	4	0.0004460801
obama           	4	0.0004460801
diffusion       	4	0.0004460801
plan            	4	0.0004460801
cover           	4	0.0004460801
bookings        	4	0.0004460801
factor          	4	0.0004460801
sen             	4	0.0004460801
movie           	4	0.0004460801
huffington      	4	0.0004460801
timur           	4	0.0004460801
homeland        	4	0.0004460801
pounds          	4	0.0004460801
dating          	4	0.0004460801
spending        	4	0.0004460801
un              	4	0.0004460801
categories      	4	0.0004460801
firms           	4	0.0004460801
respectively    	4	0.0004460801
defeat          	4	0.0004460801
makes           	4	0.0004460801
process         	4	0.0004460801
boxing          	4	0.0004460801
move            	4	0.0004460801
winterfell      	4	0.0004460801
etymology       	4	0.0004460801
assumed         	4	0.0004460801
thronecast      	4	0.0004460801
roberts         	4	0.0004460801
mills           	4	0.0004460801
ganges          	4	0.0004460801
04              	4	0.0004460801
face            	4	0.0004460801
rings           	4	0.0004460801
economist       	4	0.0004460801
should          	4	0.0004460801
hope            	4	0.0004460801
handle          	4	0.0004460801
edition         	4	0.0004460801
safavid         	4	0.0004460801
genghis         	4	0.0004460801
expand          	4	0.0004460801
argue           	4	0.0004460801
schedule        	4	0.0004460801
alliance        	4	0.0004460801
inspiration     	4	0.0004460801
ghosh           	4	0.0004460801
wetlands        	4	0.0004460801
oldest          	4	0.0004460801
voted           	4	0.0004460801
announced       	4	0.0004460801
officially      	4	0.0004460801
study           	4	0.0004460801
castamere       	4	0.0004460801
coins           	4	0.0004460801
worn            	4	0.0004460801
customs         	4	0.0004460801
slavery         	4	0.0004460801
harington       	4	0.0004460801
zabt            	4	0.0004460801
daniel          	4	0.0004460801
powers          	4	0.0004460801
fandom          	4	0.0004460801
realm           	4	0.0004460801
luxury          	4	0.0004460801
maiden          	4	0.0004460801
involving       	4	0.0004460801
do              	4	0.0004460801
climate         	4	0.0004460801
speak           	4	0.0004460801
ain             	4	0.0004460801
gnd             	4	0.0004460801
1971            	4	0.0004460801
1970            	4	0.0004460801
bastards        	4	0.0004460801
essos           	4	0.0004460801
lahore          	4	0.0004460801
rejuvenation    	4	0.0004460801
inclusive       	4	0.0004460801
interested      	4	0.0004460801
flag            	4	0.0004460801
reception       	4	0.0004460801
concept         	4	0.0004460801
charles         	4	0.0004460801
downloaded      	4	0.0004460801
dominance       	4	0.0004460801
armies          	4	0.0004460801
conquests       	4	0.0004460801
ended           	4	0.0004460801
cold            	4	0.0004460801
1951            	4	0.0004460801
enacted         	4	0.0004460801
stockholm       	4	0.0004460801
benefited       	4	0.0004460801
directly        	4	0.0004460801
michelle        	4	0.0004460801
ratio           	4	0.0004460801
220             	4	0.0004460801
brienne         	4	0.0004460801
feuds           	4	0.0004460801
nearby          	4	0.0004460801
linguistic      	4	0.0004460801
document        	4	0.0004460801
noble           	4	0.0004460801
saltpeter       	4	0.0004460801
wheat           	4	0.0004460801
lok             	4	0.0004460801
stars           	4	0.0004460801
saleh           	4	0.0004460801
administered    	4	0.0004460801
peak            	4	0.0004460801
controlled      	4	0.0004460801
learned         	4	0.0004460801
successors      	4	0.0004460801
khal            	4	0.0004460801
nine            	4	0.0004460801
remnants        	4	0.0004460801
help            	4	0.0004460801
urdu            	4	0.0004460801
territorial     	4	0.0004460801
imprisoned      	4	0.0004460801
houses          	4	0.0004460801
reflected       	4	0.0004460801
horse           	4	0.0004460801
catelyn         	4	0.0004460801
scotland        	4	0.0004460801
officers        	4	0.0004460801
performances    	4	0.0004460801
grew            	4	0.0004460801
ranked          	4	0.0004460801
lccn            	4	0.0004460801
dams            	4	0.0004460801
look            	4	0.0004460801
rulers          	4	0.0004460801
joffrey         	4	0.0004460801
heritage        	4	0.0004460801
1628            	4	0.0004460801
dorne           	4	0.0004460801
focused         	4	0.0004460801
1530            	4	0.0004460801
formally        	4	0.0004460801
valyrian        	4	0.0004460801
lesley          	4	0.0004460801
healthcare      	4	0.0004460801
massey          	4	0.0004460801
hands           	4	0.0004460801
commonwealth    	4	0.0004460801
cultivated      	4	0.0004460801
privacy         	4	0.0004460801
intelligence    	4	0.0004460801
masjid          	4	0.0004460801
6th             	4	0.0004460801
goldberg        	4	0.0004460801
purchasing      	4	0.0004460801
jammu           	4	0.0004460801
ascended        	4	0.0004460801
places          	4	0.0004460801
precious        	4	0.0004460801
distribution    	4	0.0004460801
thank           	4	0.0004460801
expenditure     	4	0.0004460801
inr             	4	0.0004460801
263             	4	0.0004460801
signed          	4	0.0004460801
piece           	4	0.0004460801
stay            	4	0.0004460801
chennai         	4	0.0004460801
awadh           	4	0.0004460801
102             	4	0.0004460801
103             	4	0.0004460801
107             	4	0.0004460801
arms            	4	0.0004460801
rights          	4	0.0004460801
valar           	4	0.0004460801
kabul           	4	0.0004460801
sikhism         	4	0.0004460801
went            	4	0.0004460801
crucial         	4	0.0004460801
249             	4	0.0004460801
featured        	4	0.0004460801
palace          	4	0.0004460801
05              	4	0.0004460801
warrior         	4	0.0004460801
loader          	4	0.0004460801
initiative      	4	0.0004460801
recognised      	4	0.0004460801
plateau         	4	0.0004460801
prosperous      	4	0.0004460801
163             	4	0.0004460801
id              	4	0.0004460801
govt            	4	0.0004460801
1555            	4	0.0004460801
theatre         	4	0.0004460801
maharashtra     	4	0.0004460801
1990s           	4	0.0004460801
227             	4	0.0004460801
223             	4	0.0004460801
assume          	4	0.0004460801
akbari          	4	0.0004460801
filled          	4	0.0004460801
makeup          	4	0.0004460801
boy             	4	0.0004460801
uls             	4	0.0004460801
range           	4	0.0004460801
max             	4	0.0004460801
african         	4	0.0004460801
talk            	4	0.0004460801
battlestar      	4	0.0004460801
peasant         	4	0.0004460801
summary         	4	0.0004460801
1719            	4	0.0004460801
orr             	4	0.0004460801
americans       	4	0.0004460801
201             	4	0.0004460801
205             	4	0.0004460801
209             	4	0.0004460801
morning         	4	0.0004460801
ji              	4	0.0004460801
pylee           	4	0.0004460801
mary            	4	0.0004460801
eventually      	4	0.0004460801
movements       	4	0.0004460801
behera          	4	0.0004460801
hulls           	4	0.0004460801
identifiers     	4	0.0004460801
posterboys      	4	0.0004460801
unsourced       	4	0.0004460801
skilled         	4	0.0004460801
references      	4	0.0004460801
conqueror       	4	0.0004460801
dave            	4	0.0004460801
perspective     	4	0.0004460801
ranges          	4	0.0004460801
homicide        	4	0.0004460801
ensemble        	4	0.0004460801
copper          	4	0.0004460801
5th             	4	0.0004460801
186             	4	0.0004460801
park            	4	0.0004460801
services        	4	0.0004460801
rebels          	4	0.0004460801
211             	4	0.0004460801
expensive       	4	0.0004460801
raw             	4	0.0004460801
spices          	4	0.0004460801
organization    	4	0.0004460801
scale           	4	0.0004460801
irfan           	4	0.0004460801
300             	4	0.0004460801
consumption     	4	0.0004460801
8pm             	4	0.0004460801
boys            	4	0.0004460801
lena            	4	0.0004460801
bankers         	4	0.0004460801
giving          	4	0.0004460801
practices       	4	0.0004460801
exchange        	4	0.0004460801
upcoming        	4	0.0004460801
account         	4	0.0004460801
winners         	4	0.0004460801
lines           	4	0.0004460801
winning         	4	0.0004460801
yarn            	4	0.0004460801
gear            	4	0.0004460801
329             	4	0.0004460801
supported       	4	0.0004460801
bean            	4	0.0004460801
attributed      	4	0.0004460801
bose            	4	0.0004460801
copies          	4	0.0004460801
multi           	4	0.0004460801
narendra        	4	0.0004460801
urbanisation    	4	0.0004460801
282             	4	0.0004460801
chains          	4	0.0004460801
1984            	4	0.0004460801
shooting        	4	0.0004460801
85              	4	0.0004460801
alamgir         	4	0.0004460801
ancestry        	4	0.0004460801
netherlands     	4	0.0004460801
consolidate     	4	0.0004460801
sinha           	4	0.0004460801
tom             	4	0.0004460801
classes         	4	0.0004460801
1600            	4	0.0004460801
1605            	4	0.0004460801
ram             	4	0.0004460801
raj             	4	0.0004460801
traditionally   	4	0.0004460801
1967            	4	0.0004460801
academy         	4	0.0004460801
though          	4	0.0004460801
availability    	4	0.0004460801
criticized      	4	0.0004460801
habib           	4	0.0004460801
sarkars         	4	0.0004460801
southeast       	4	0.0004460801
players         	4	0.0004460801
catch           	4	0.0004460801
mogul           	4	0.0004460801
satellite       	4	0.0004460801
icc             	4	0.0004460801
totals          	4	0.0004460801
ppp             	4	0.0004460801
existed         	4	0.0004460801
minted          	4	0.0004460801
2097152         	4	0.0004460801
medium          	4	0.0004460801
flushed         	4	0.0004460801
younger         	4	0.0004460801
longer          	4	0.0004460801
incorporation   	4	0.0004460801
advantage       	4	0.0004460801
porn            	4	0.0004460801
521             	4	0.0004460801
districts       	4	0.0004460801
monuments       	4	0.0004460801
messner         	4	0.0004460801
121             	4	0.0004460801
sept            	4	0.0004460801
127             	4	0.0004460801
20715044        	4	0.0004460801
tribune         	4	0.0004460801
itzkoff         	4	0.0004460801
ultimately      	4	0.0004460801
trillion        	4	0.0004460801
convention      	4	0.0004460801
alam            	4	0.0004460801
malta           	4	0.0004460801
multiple        	4	0.0004460801
subsequent      	4	0.0004460801
come            	4	0.0004460801
author          	4	0.0004460801
regent          	4	0.0004460801
1989            	4	0.0004460801
lentils         	4	0.0004460801
provided        	4	0.0004460801
buddha          	4	0.0004460801
christianity    	4	0.0004460801
valley          	4	0.0004460801
faster          	4	0.0004460801
sarkar          	4	0.0004460801
directors       	4	0.0004460801
presentation    	4	0.0004460801
brief           	4	0.0004460801
options         	4	0.0004460801
texts           	4	0.0004460801
division        	4	0.0004460801
islam           	4	0.0004460801
stephen         	4	0.0004460801
abdali          	4	0.0004460801
rediff          	4	0.0004460801
viaf            	4	0.0004460801
populous        	4	0.0004460801
reach           	4	0.0004460801
emerge          	4	0.0004460801
exhibition      	4	0.0004460801
informatics     	4	0.0004460801
crank           	4	0.0004460801
rains           	4	0.0004460801
119             	4	0.0004460801
once            	4	0.0004460801
execution       	4	0.0004460801
folk            	4	0.0004460801
showcase        	4	0.0004460801
apply           	4	0.0004460801
ludden          	4	0.0004460801
sir             	4	0.0004460801
light           	4	0.0004460801
joanna          	4	0.0004460801
134             	4	0.0004460801
blues           	4	0.0004460801
bonner          	4	0.0004460801
protectors      	4	0.0004460801
constituent     	4	0.0004460801
williamson      	4	0.0004460801
clash           	4	0.0004460801
deccan          	4	0.0004460801
watching        	4	0.0004460801
mainly          	4	0.0004460801
married         	4	0.0004460801
present         	4	0.0004460801
buddhist        	4	0.0004460801
gets            	4	0.0004460801
theon           	4	0.0004460801
fighting        	4	0.0004460801
usage           	4	0.0004460801
118             	4	0.0004460801
lead            	4	0.0004460801
nda             	4	0.0004460801
maize           	4	0.0004460801
globalcssjs     	4	0.0004460801
galactica       	3	0.0003345601
prize           	3	0.0003345601
275             	3	0.0003345601
276             	3	0.0003345601
278             	3	0.0003345601
279             	3	0.0003345601
naidu           	3	0.0003345601
cult            	3	0.0003345601
kids            	3	0.0003345601
divide          	3	0.0003345601
therefore       	3	0.0003345601
females         	3	0.0003345601
akshaykumar     	3	0.0003345601
absolute        	3	0.0003345601
travel          	3	0.0003345601
viserys         	3	0.0003345601
playhouse       	3	0.0003345601
slate           	3	0.0003345601
schools         	3	0.0003345601
expectancy      	3	0.0003345601
estimate        	3	0.0003345601
178             	3	0.0003345601
177             	3	0.0003345601
172             	3	0.0003345601
170             	3	0.0003345601
xii             	3	0.0003345601
gilbert         	3	0.0003345601
ranging         	3	0.0003345601
listen          	3	0.0003345601
acclaim         	3	0.0003345601
boston          	3	0.0003345601
shall           	3	0.0003345601
victoria        	3	0.0003345601
menu            	3	0.0003345601
societies       	3	0.0003345601
game_of_thrones 	3	0.0003345601
258             	3	0.0003345601
256             	3	0.0003345601
tune            	3	0.0003345601
easy            	3	0.0003345601
psychological   	3	0.0003345601
madhya          	3	0.0003345601
contributing    	3	0.0003345601
dyson           	3	0.0003345601
153             	3	0.0003345601
152             	3	0.0003345601
158             	3	0.0003345601
exist           	3	0.0003345601
giantsbane      	3	0.0003345601
srijanscam      	3	0.0003345601
irrigation      	3	0.0003345601
nsaina          	3	0.0003345601
choice          	3	0.0003345601
funded          	3	0.0003345601
films           	3	0.0003345601
values          	3	0.0003345601
239             	3	0.0003345601
allowed         	3	0.0003345601
230             	3	0.0003345601
233             	3	0.0003345601
data            	3	0.0003345601
nomadic         	3	0.0003345601
globalization   	3	0.0003345601
governing       	3	0.0003345601
programming     	3	0.0003345601
spoken          	3	0.0003345601
cite            	3	0.0003345601
representing    	3	0.0003345601
sal             	3	0.0003345601
turned          	3	0.0003345601
elsewhere       	3	0.0003345601
warriors        	3	0.0003345601
take            	3	0.0003345601
vastu           	3	0.0003345601
stannis         	3	0.0003345601
sites           	3	0.0003345601
drogo           	3	0.0003345601
twin            	3	0.0003345601
jute            	3	0.0003345601
tribal          	3	0.0003345601
sikhs           	3	0.0003345601
boosted         	3	0.0003345601
costs           	3	0.0003345601
geological      	3	0.0003345601
dutt            	3	0.0003345601
clad            	3	0.0003345601
leadership      	3	0.0003345601
gratuitous      	3	0.0003345601
imvkohli        	3	0.0003345601
adam            	3	0.0003345601
consider        	3	0.0003345601
causes          	3	0.0003345601
iamsunnydeol    	3	0.0003345601
199             	3	0.0003345601
198             	3	0.0003345601
197             	3	0.0003345601
190             	3	0.0003345601
192             	3	0.0003345601
past            	3	0.0003345601
contrast        	3	0.0003345601
full            	3	0.0003345601
action          	3	0.0003345601
keeping         	3	0.0003345601
sikh            	3	0.0003345601
1300            	3	0.0003345601
attitude        	3	0.0003345601
scott           	3	0.0003345601
always          	3	0.0003345601
upstairs        	3	0.0003345601
landmass        	3	0.0003345601
guest           	3	0.0003345601
essays          	3	0.0003345601
iranian         	3	0.0003345601
internal        	3	0.0003345601
dependent       	3	0.0003345601
banking         	3	0.0003345601
ser             	3	0.0003345601
312             	3	0.0003345601
317             	3	0.0003345601
migration       	3	0.0003345601
interface       	3	0.0003345601
legislature     	3	0.0003345601
systematic      	3	0.0003345601
dominic         	3	0.0003345601
seek            	3	0.0003345601
emergency       	3	0.0003345601
continue        	3	0.0003345601
poster          	3	0.0003345601
competition     	3	0.0003345601
defined         	3	0.0003345601
parser          	3	0.0003345601
revision        	3	0.0003345601
lane            	3	0.0003345601
walker          	3	0.0003345601
recorded        	3	0.0003345601
baby            	3	0.0003345601
centers         	3	0.0003345601
resources       	3	0.0003345601
race            	3	0.0003345601
consistently    	3	0.0003345601
bird            	3	0.0003345601
proliferation   	3	0.0003345601
invented        	3	0.0003345601
involved        	3	0.0003345601
holmes          	3	0.0003345601
333             	3	0.0003345601
mackevision     	3	0.0003345601
tools           	3	0.0003345601
next            	3	0.0003345601
allow           	3	0.0003345601
godavari        	3	0.0003345601
2018            	3	0.0003345601
desert          	3	0.0003345601
unprepared      	3	0.0003345601
philosophy      	3	0.0003345601
biosphere       	3	0.0003345601
hindus          	3	0.0003345601
length          	3	0.0003345601
quarry          	3	0.0003345601
aryan           	3	0.0003345601
coinage         	3	0.0003345601
briefing        	3	0.0003345601
devotion        	3	0.0003345601
lloyd           	3	0.0003345601
nominally       	3	0.0003345601
taxes           	3	0.0003345601
rama            	3	0.0003345601
podcasts        	3	0.0003345601
adapted         	3	0.0003345601
350             	3	0.0003345601
10pm            	3	0.0003345601
stage           	3	0.0003345601
20112012        	3	0.0003345601
fiscal          	3	0.0003345601
count           	3	0.0003345601
irish           	3	0.0003345601
replica         	3	0.0003345601
details         	3	0.0003345601
lasted          	3	0.0003345601
longman         	3	0.0003345601
consolidated    	3	0.0003345601
saved           	3	0.0003345601
deutsch         	3	0.0003345601
7th             	3	0.0003345601
protection      	3	0.0003345601
watchers        	3	0.0003345601
sarah           	3	0.0003345601
interview       	3	0.0003345601
lal             	3	0.0003345601
earlier         	3	0.0003345601
highlights      	3	0.0003345601
harmony         	3	0.0003345601
standard        	3	0.0003345601
srisri          	3	0.0003345601
manner          	3	0.0003345601
contents        	3	0.0003345601
forced          	3	0.0003345601
strength        	3	0.0003345601
rajya           	3	0.0003345601
enjoyed         	3	0.0003345601
observed        	3	0.0003345601
cooperation     	3	0.0003345601
ill             	3	0.0003345601
coi             	3	0.0003345601
royal           	3	0.0003345601
coherent        	3	0.0003345601
contact         	3	0.0003345601
sipri           	3	0.0003345601
josh            	3	0.0003345601
board           	3	0.0003345601
ghats           	3	0.0003345601
balanced        	3	0.0003345601
greyjoy         	3	0.0003345601
sovereign       	3	0.0003345601
fight           	3	0.0003345601
wikiquote       	3	0.0003345601
test            	3	0.0003345601
update          	3	0.0003345601
governed        	3	0.0003345601
zone            	3	0.0003345601
perceived       	3	0.0003345601
upper           	3	0.0003345601
temples         	3	0.0003345601
20170904090019  	3	0.0003345601
decade          	3	0.0003345601
bahut           	3	0.0003345601
super           	3	0.0003345601
commissioned    	3	0.0003345601
flourished      	3	0.0003345601
1980s           	3	0.0003345601
discussion      	3	0.0003345601
product         	3	0.0003345601
aol             	3	0.0003345601
margaery        	3	0.0003345601
wildlings       	3	0.0003345601
visualeditor    	3	0.0003345601
er              	3	0.0003345601
thar            	3	0.0003345601
expanse         	3	0.0003345601
resulted        	3	0.0003345601
greenwood       	3	0.0003345601
happy           	3	0.0003345601
13th            	3	0.0003345601
online          	3	0.0003345601
price           	3	0.0003345601
steady          	3	0.0003345601
concert         	3	0.0003345601
sport           	3	0.0003345601
overview        	3	0.0003345601
oliver          	3	0.0003345601
treatment       	3	0.0003345601
unbowed         	3	0.0003345601
cut             	3	0.0003345601
credits         	3	0.0003345601
francis         	3	0.0003345601
outlook         	3	0.0003345601
jones           	3	0.0003345601
moves           	3	0.0003345601
poor            	3	0.0003345601
ramsay          	3	0.0003345601
month           	3	0.0003345601
horror          	3	0.0003345601
contains        	3	0.0003345601
broke           	3	0.0003345601
wigs            	3	0.0003345601
tried           	3	0.0003345601
fx              	3	0.0003345601
dream           	3	0.0003345601
mahatma         	3	0.0003345601
intervene       	3	0.0003345601
neil            	3	0.0003345601
timeline        	3	0.0003345601
coastline       	3	0.0003345601
basa            	3	0.0003345601
earliest        	3	0.0003345601
deindustrialization	3	0.0003345601
miss            	3	0.0003345601
identity        	3	0.0003345601
hundred         	3	0.0003345601
passed          	3	0.0003345601
aired           	3	0.0003345601
dominant        	3	0.0003345601
close           	3	0.0003345601
missing         	3	0.0003345601
badminton       	3	0.0003345601
maintenance     	3	0.0003345601
lived           	3	0.0003345601
governor        	3	0.0003345601
composition     	3	0.0003345601
ambassador      	3	0.0003345601
kalidasa        	3	0.0003345601
vande           	3	0.0003345601
accelerating    	3	0.0003345601
registered      	3	0.0003345601
ordered         	3	0.0003345601
picked          	3	0.0003345601
download        	3	0.0003345601
tournaments     	3	0.0003345601
prequels        	3	0.0003345601
camera          	3	0.0003345601
sought          	3	0.0003345601
interrupted     	3	0.0003345601
maurya          	3	0.0003345601
engineering     	3	0.0003345601
costume         	3	0.0003345601
front           	3	0.0003345601
20102011        	3	0.0003345601
drze            	3	0.0003345601
designed        	3	0.0003345601
management      	3	0.0003345601
chemicals       	3	0.0003345601
ben             	3	0.0003345601
providing       	3	0.0003345601
medals          	3	0.0003345601
emerging        	3	0.0003345601
soldiers        	3	0.0003345601
earned          	3	0.0003345601
credited        	3	0.0003345601
employed        	3	0.0003345601
achieve         	3	0.0003345601
joint           	3	0.0003345601
122             	3	0.0003345601
124             	3	0.0003345601
125             	3	0.0003345601
126             	3	0.0003345601
128             	3	0.0003345601
tobacco         	3	0.0003345601
processed       	3	0.0003345601
cent            	3	0.0003345601
diversity       	3	0.0003345601
secrets         	3	0.0003345601
skill           	3	0.0003345601
density         	3	0.0003345601
visaria         	3	0.0003345601
267             	3	0.0003345601
266             	3	0.0003345601
265             	3	0.0003345601
adversity       	3	0.0003345601
broad           	3	0.0003345601
wikivoyage      	3	0.0003345601
dominion        	3	0.0003345601
gain            	3	0.0003345601
consists        	3	0.0003345601
presents        	3	0.0003345601
upa             	3	0.0003345601
even            	3	0.0003345601
drew            	3	0.0003345601
anthropology    	3	0.0003345601
dry             	3	0.0003345601
intrigue        	3	0.0003345601
call            	3	0.0003345601
foods           	3	0.0003345601
config          	3	0.0003345601
minority        	3	0.0003345601
bahasa          	3	0.0003345601
vfx             	3	0.0003345601
crew            	3	0.0003345601
navy            	3	0.0003345601
yadavtejashwi   	3	0.0003345601
245             	3	0.0003345601
241             	3	0.0003345601
240             	3	0.0003345601
starts          	3	0.0003345601
isn             	3	0.0003345601
tokens          	3	0.0003345601
eyes            	3	0.0003345601
seen            	3	0.0003345601
attempts        	3	0.0003345601
northeast       	3	0.0003345601
christopher     	3	0.0003345601
bay             	3	0.0003345601
bai             	3	0.0003345601
subject         	3	0.0003345601
07              	3	0.0003345601
09              	3	0.0003345601
richest         	3	0.0003345601
gentry          	3	0.0003345601
basis           	3	0.0003345601
commission      	3	0.0003345601
169             	3	0.0003345601
164             	3	0.0003345601
165             	3	0.0003345601
167             	3	0.0003345601
161             	3	0.0003345601
romila          	3	0.0003345601
programs        	3	0.0003345601
anders          	3	0.0003345601
regarded        	3	0.0003345601
depicts         	3	0.0003345601
www             	3	0.0003345601
tormund         	3	0.0003345601
formerly        	3	0.0003345601
tennis          	3	0.0003345601
226             	3	0.0003345601
222             	3	0.0003345601
exporter        	3	0.0003345601
eldest          	3	0.0003345601
sovereignty     	3	0.0003345601
springer        	3	0.0003345601
die             	3	0.0003345601
resurgence      	3	0.0003345601
addy            	3	0.0003345601
canadian        	3	0.0003345601
exploitation    	3	0.0003345601
vineyard        	3	0.0003345601
mataram         	3	0.0003345601
fly             	3	0.0003345601
walled          	3	0.0003345601
spanning        	3	0.0003345601
144             	3	0.0003345601
142             	3	0.0003345601
140             	3	0.0003345601
141             	3	0.0003345601
undermined      	3	0.0003345601
limitreport     	3	0.0003345601
girl            	3	0.0003345601
thapar          	3	0.0003345601
dcmchownamein   	3	0.0003345601
speaking        	3	0.0003345601
himself         	3	0.0003345601
202             	3	0.0003345601
207             	3	0.0003345601
206             	3	0.0003345601
defenders       	3	0.0003345601
designated      	3	0.0003345601
js              	3	0.0003345601
reigns          	3	0.0003345601
pacified        	3	0.0003345601
mark            	3	0.0003345601
dramatic        	3	0.0003345601
harsh           	3	0.0003345601
speech          	3	0.0003345601
jeffrey         	3	0.0003345601
drain           	3	0.0003345601
ascent          	3	0.0003345601
notably         	3	0.0003345601
broken          	3	0.0003345601
island          	3	0.0003345601
meaning         	3	0.0003345601
downstairs      	3	0.0003345601
starplus        	3	0.0003345601
chris           	3	0.0003345601
forget          	3	0.0003345601
talks           	3	0.0003345601
lakshadweep     	3	0.0003345601
narrow          	3	0.0003345601
armed           	3	0.0003345601
gaarajya        	3	0.0003345601
dev             	3	0.0003345601
civilisation    	3	0.0003345601
clegane         	3	0.0003345601
playing         	3	0.0003345601
rajputs         	3	0.0003345601
existence       	3	0.0003345601
timestamp       	3	0.0003345601
males           	3	0.0003345601
energy          	3	0.0003345601
hard            	3	0.0003345601
flower          	3	0.0003345601
calicos         	3	0.0003345601
conducted       	3	0.0003345601
least           	3	0.0003345601
183             	3	0.0003345601
187             	3	0.0003345601
motilal         	3	0.0003345601
wikidata        	3	0.0003345601
orders          	3	0.0003345601
extremely       	3	0.0003345601
216             	3	0.0003345601
rest            	3	0.0003345601
speaks          	3	0.0003345601
throughout      	3	0.0003345601
bill            	3	0.0003345601
itself          	3	0.0003345601
possehl         	3	0.0003345601
sakharov        	3	0.0003345601
autonomous      	3	0.0003345601
yearbook        	3	0.0003345601
intensified     	3	0.0003345601
gautama         	3	0.0003345601
assam           	3	0.0003345601
severely        	3	0.0003345601
knight          	3	0.0003345601
1080            	3	0.0003345601
crop            	3	0.0003345601
suzerainty      	3	0.0003345601
nypd            	3	0.0003345601
alik            	3	0.0003345601
effectively     	3	0.0003345601
reserves        	3	0.0003345601
bones           	3	0.0003345601
varied          	3	0.0003345601
holds           	3	0.0003345601
profile         	3	0.0003345601
symbols         	3	0.0003345601
dan             	3	0.0003345601
warner          	3	0.0003345601
empires         	3	0.0003345601
approaches      	3	0.0003345601
strategic       	3	0.0003345601
weak            	3	0.0003345601
labourers       	3	0.0003345601
326             	3	0.0003345601
text            	3	0.0003345601
staff           	3	0.0003345601
centralnotice   	3	0.0003345601
132             	3	0.0003345601
136             	3	0.0003345601
jharkhand       	3	0.0003345601
gone            	3	0.0003345601
nellie          	3	0.0003345601
arabic          	3	0.0003345601
position        	3	0.0003345601
289             	3	0.0003345601
280             	3	0.0003345601
lipsingbattle   	3	0.0003345601
odisha          	3	0.0003345601
host            	3	0.0003345601
statement       	3	0.0003345601
1986            	3	0.0003345601
biggest         	3	0.0003345601
hotspots        	3	0.0003345601
identities      	3	0.0003345601
dresses         	3	0.0003345601
